Date & Time,Flow (cfs),Location,Year
2/23/1993,1430,"Rio Grande Below Cochiti Dam, NM",1993
2/24/1993,1720,"Rio Grande Below Cochiti Dam, NM",1993
2/25/1993,1960,"Rio Grande Below Cochiti Dam, NM",1993
2/26/1993,2050,"Rio Grande Below Cochiti Dam, NM",1993
2/27/1993,2040,"Rio Grande Below Cochiti Dam, NM",1993
2/28/1993,2040,"Rio Grande Below Cochiti Dam, NM",1993
3/1/1993,1820,"Rio Grande Below Cochiti Dam, NM",1993
3/2/1993,1180,"Rio Grande Below Cochiti Dam, NM",1993
3/3/1993,1360,"Rio Grande Below Cochiti Dam, NM",1993
3/4/1993,995,"Rio Grande Below Cochiti Dam, NM",1993
3/5/1993,812,"Rio Grande Below Cochiti Dam, NM",1993
3/6/1993,868,"Rio Grande Below Cochiti Dam, NM",1993
3/7/1993,878,"Rio Grande Below Cochiti Dam, NM",1993
3/8/1993,909,"Rio Grande Below Cochiti Dam, NM",1993
3/9/1993,1050,"Rio Grande Below Cochiti Dam, NM",1993
3/10/1993,1050,"Rio Grande Below Cochiti Dam, NM",1993
3/11/1993,1050,"Rio Grande Below Cochiti Dam, NM",1993
3/12/1993,1170,"Rio Grande Below Cochiti Dam, NM",1993
3/13/1993,1220,"Rio Grande Below Cochiti Dam, NM",1993
3/14/1993,1210,"Rio Grande Below Cochiti Dam, NM",1993
3/15/1993,1160,"Rio Grande Below Cochiti Dam, NM",1993
3/16/1993,1130,"Rio Grande Below Cochiti Dam, NM",1993
3/17/1993,1140,"Rio Grande Below Cochiti Dam, NM",1993
3/18/1993,1200,"Rio Grande Below Cochiti Dam, NM",1993
3/19/1993,1350,"Rio Grande Below Cochiti Dam, NM",1993
3/20/1993,1450,"Rio Grande Below Cochiti Dam, NM",1993
3/21/1993,1500,"Rio Grande Below Cochiti Dam, NM",1993
3/22/1993,1630,"Rio Grande Below Cochiti Dam, NM",1993
3/23/1993,1830,"Rio Grande Below Cochiti Dam, NM",1993
3/24/1993,1760,"Rio Grande Below Cochiti Dam, NM",1993
3/25/1993,1700,"Rio Grande Below Cochiti Dam, NM",1993
3/26/1993,2280,"Rio Grande Below Cochiti Dam, NM",1993
3/27/1993,2800,"Rio Grande Below Cochiti Dam, NM",1993
3/28/1993,3010,"Rio Grande Below Cochiti Dam, NM",1993
3/29/1993,2870,"Rio Grande Below Cochiti Dam, NM",1993
3/30/1993,2570,"Rio Grande Below Cochiti Dam, NM",1993
3/31/1993,2300,"Rio Grande Below Cochiti Dam, NM",1993
4/1/1993,1990,"Rio Grande Below Cochiti Dam, NM",1993
4/2/1993,1890,"Rio Grande Below Cochiti Dam, NM",1993
4/3/1993,2180,"Rio Grande Below Cochiti Dam, NM",1993
4/4/1993,2600,"Rio Grande Below Cochiti Dam, NM",1993
4/5/1993,2570,"Rio Grande Below Cochiti Dam, NM",1993
4/6/1993,2510,"Rio Grande Below Cochiti Dam, NM",1993
4/7/1993,2500,"Rio Grande Below Cochiti Dam, NM",1993
4/8/1993,2300,"Rio Grande Below Cochiti Dam, NM",1993
4/9/1993,2320,"Rio Grande Below Cochiti Dam, NM",1993
4/10/1993,2570,"Rio Grande Below Cochiti Dam, NM",1993
4/11/1993,2790,"Rio Grande Below Cochiti Dam, NM",1993
4/12/1993,3320,"Rio Grande Below Cochiti Dam, NM",1993
4/13/1993,3640,"Rio Grande Below Cochiti Dam, NM",1993
4/14/1993,3620,"Rio Grande Below Cochiti Dam, NM",1993
4/15/1993,3560,"Rio Grande Below Cochiti Dam, NM",1993
4/16/1993,3420,"Rio Grande Below Cochiti Dam, NM",1993
4/17/1993,3290,"Rio Grande Below Cochiti Dam, NM",1993
4/18/1993,3070,"Rio Grande Below Cochiti Dam, NM",1993
4/19/1993,3120,"Rio Grande Below Cochiti Dam, NM",1993
4/20/1993,3210,"Rio Grande Below Cochiti Dam, NM",1993
4/21/1993,3280,"Rio Grande Below Cochiti Dam, NM",1993
4/22/1993,3300,"Rio Grande Below Cochiti Dam, NM",1993
4/23/1993,3410,"Rio Grande Below Cochiti Dam, NM",1993
4/24/1993,3810,"Rio Grande Below Cochiti Dam, NM",1993
4/25/1993,3890,"Rio Grande Below Cochiti Dam, NM",1993
4/26/1993,3850,"Rio Grande Below Cochiti Dam, NM",1993
4/27/1993,3970,"Rio Grande Below Cochiti Dam, NM",1993
4/28/1993,4330,"Rio Grande Below Cochiti Dam, NM",1993
4/29/1993,4620,"Rio Grande Below Cochiti Dam, NM",1993
4/30/1993,4710,"Rio Grande Below Cochiti Dam, NM",1993
5/1/1993,4710,"Rio Grande Below Cochiti Dam, NM",1993
5/2/1993,4720,"Rio Grande Below Cochiti Dam, NM",1993
5/3/1993,5020,"Rio Grande Below Cochiti Dam, NM",1993
5/4/1993,5410,"Rio Grande Below Cochiti Dam, NM",1993
5/5/1993,4520,"Rio Grande Below Cochiti Dam, NM",1993
5/6/1993,4060,"Rio Grande Below Cochiti Dam, NM",1993
5/7/1993,4210,"Rio Grande Below Cochiti Dam, NM",1993
5/8/1993,4290,"Rio Grande Below Cochiti Dam, NM",1993
5/9/1993,4230,"Rio Grande Below Cochiti Dam, NM",1993
5/10/1993,3860,"Rio Grande Below Cochiti Dam, NM",1993
5/11/1993,3110,"Rio Grande Below Cochiti Dam, NM",1993
5/12/1993,2780,"Rio Grande Below Cochiti Dam, NM",1993
5/13/1993,3160,"Rio Grande Below Cochiti Dam, NM",1993
5/14/1993,3920,"Rio Grande Below Cochiti Dam, NM",1993
5/15/1993,4340,"Rio Grande Below Cochiti Dam, NM",1993
5/16/1993,4620,"Rio Grande Below Cochiti Dam, NM",1993
5/17/1993,4670,"Rio Grande Below Cochiti Dam, NM",1993
5/18/1993,4970,"Rio Grande Below Cochiti Dam, NM",1993
5/19/1993,5500,"Rio Grande Below Cochiti Dam, NM",1993
5/20/1993,5560,"Rio Grande Below Cochiti Dam, NM",1993
5/21/1993,5610,"Rio Grande Below Cochiti Dam, NM",1993
5/22/1993,5660,"Rio Grande Below Cochiti Dam, NM",1993
5/23/1993,5690,"Rio Grande Below Cochiti Dam, NM",1993
5/24/1993,5970,"Rio Grande Below Cochiti Dam, NM",1993
5/25/1993,6210,"Rio Grande Below Cochiti Dam, NM",1993
5/26/1993,6250,"Rio Grande Below Cochiti Dam, NM",1993
5/27/1993,6250,"Rio Grande Below Cochiti Dam, NM",1993
5/28/1993,6560,"Rio Grande Below Cochiti Dam, NM",1993
5/29/1993,6740,"Rio Grande Below Cochiti Dam, NM",1993
5/30/1993,6790,"Rio Grande Below Cochiti Dam, NM",1993
5/31/1993,6850,"Rio Grande Below Cochiti Dam, NM",1993
6/1/1993,6880,"Rio Grande Below Cochiti Dam, NM",1993
6/2/1993,6860,"Rio Grande Below Cochiti Dam, NM",1993
6/3/1993,7120,"Rio Grande Below Cochiti Dam, NM",1993
6/4/1993,7230,"Rio Grande Below Cochiti Dam, NM",1993
6/5/1993,7190,"Rio Grande Below Cochiti Dam, NM",1993
6/6/1993,7170,"Rio Grande Below Cochiti Dam, NM",1993
6/7/1993,7080,"Rio Grande Below Cochiti Dam, NM",1993
6/8/1993,7100,"Rio Grande Below Cochiti Dam, NM",1993
6/9/1993,7100,"Rio Grande Below Cochiti Dam, NM",1993
6/10/1993,6660,"Rio Grande Below Cochiti Dam, NM",1993
6/11/1993,5920,"Rio Grande Below Cochiti Dam, NM",1993
6/12/1993,5240,"Rio Grande Below Cochiti Dam, NM",1993
6/13/1993,4640,"Rio Grande Below Cochiti Dam, NM",1993
6/14/1993,3980,"Rio Grande Below Cochiti Dam, NM",1993
6/15/1993,3780,"Rio Grande Below Cochiti Dam, NM",1993
6/16/1993,4110,"Rio Grande Below Cochiti Dam, NM",1993
6/17/1993,4550,"Rio Grande Below Cochiti Dam, NM",1993
6/18/1993,2710,"Rio Grande Below Cochiti Dam, NM",1993
6/19/1993,3100,"Rio Grande Below Cochiti Dam, NM",1993
6/20/1993,3150,"Rio Grande Below Cochiti Dam, NM",1993
6/21/1993,4820,"Rio Grande Below Cochiti Dam, NM",1993
6/22/1993,4380,"Rio Grande Below Cochiti Dam, NM",1993
6/23/1993,4210,"Rio Grande Below Cochiti Dam, NM",1993
6/24/1993,4450,"Rio Grande Below Cochiti Dam, NM",1993
6/25/1993,4650,"Rio Grande Below Cochiti Dam, NM",1993
6/26/1993,4380,"Rio Grande Below Cochiti Dam, NM",1993
6/27/1993,4110,"Rio Grande Below Cochiti Dam, NM",1993
6/28/1993,4030,"Rio Grande Below Cochiti Dam, NM",1993
6/29/1993,4030,"Rio Grande Below Cochiti Dam, NM",1993
6/30/1993,4060,"Rio Grande Below Cochiti Dam, NM",1993
7/1/1993,3790,"Rio Grande Below Cochiti Dam, NM",1993
7/2/1993,3740,"Rio Grande Below Cochiti Dam, NM",1993
7/3/1993,3860,"Rio Grande Below Cochiti Dam, NM",1993
7/4/1993,3740,"Rio Grande Below Cochiti Dam, NM",1993
7/5/1993,3430,"Rio Grande Below Cochiti Dam, NM",1993
7/6/1993,3330,"Rio Grande Below Cochiti Dam, NM",1993
7/7/1993,3030,"Rio Grande Below Cochiti Dam, NM",1993
7/8/1993,2460,"Rio Grande Below Cochiti Dam, NM",1993
7/9/1993,1470,"Rio Grande Below Cochiti Dam, NM",1993
7/10/1993,914,"Rio Grande Below Cochiti Dam, NM",1993
7/11/1993,1090,"Rio Grande Below Cochiti Dam, NM",1993
7/12/1993,855,"Rio Grande Below Cochiti Dam, NM",1993
7/13/1993,874,"Rio Grande Below Cochiti Dam, NM",1993
7/14/1993,1130,"Rio Grande Below Cochiti Dam, NM",1993
7/15/1993,1240,"Rio Grande Below Cochiti Dam, NM",1993
7/16/1993,1200,"Rio Grande Below Cochiti Dam, NM",1993
7/17/1993,900,"Rio Grande Below Cochiti Dam, NM",1993
7/18/1993,936,"Rio Grande Below Cochiti Dam, NM",1993
7/19/1993,1070,"Rio Grande Below Cochiti Dam, NM",1993
7/20/1993,1090,"Rio Grande Below Cochiti Dam, NM",1993
7/21/1993,1070,"Rio Grande Below Cochiti Dam, NM",1993
7/22/1993,992,"Rio Grande Below Cochiti Dam, NM",1993
7/23/1993,928,"Rio Grande Below Cochiti Dam, NM",1993
7/24/1993,813,"Rio Grande Below Cochiti Dam, NM",1993
7/25/1993,760,"Rio Grande Below Cochiti Dam, NM",1993
7/26/1993,706,"Rio Grande Below Cochiti Dam, NM",1993
7/27/1993,744,"Rio Grande Below Cochiti Dam, NM",1993
7/28/1993,894,"Rio Grande Below Cochiti Dam, NM",1993
7/29/1993,937,"Rio Grande Below Cochiti Dam, NM",1993
7/30/1993,881,"Rio Grande Below Cochiti Dam, NM",1993
7/31/1993,902,"Rio Grande Below Cochiti Dam, NM",1993
8/1/1993,902,"Rio Grande Below Cochiti Dam, NM",1993
8/2/1993,898,"Rio Grande Below Cochiti Dam, NM",1993
8/3/1993,870,"Rio Grande Below Cochiti Dam, NM",1993
8/4/1993,772,"Rio Grande Below Cochiti Dam, NM",1993
8/5/1993,755,"Rio Grande Below Cochiti Dam, NM",1993
8/6/1993,754,"Rio Grande Below Cochiti Dam, NM",1993
8/7/1993,753,"Rio Grande Below Cochiti Dam, NM",1993
8/8/1993,746,"Rio Grande Below Cochiti Dam, NM",1993
8/9/1993,745,"Rio Grande Below Cochiti Dam, NM",1993
8/10/1993,749,"Rio Grande Below Cochiti Dam, NM",1993
8/11/1993,753,"Rio Grande Below Cochiti Dam, NM",1993
8/12/1993,744,"Rio Grande Below Cochiti Dam, NM",1993
8/13/1993,786,"Rio Grande Below Cochiti Dam, NM",1993
8/14/1993,750,"Rio Grande Below Cochiti Dam, NM",1993
8/15/1993,837,"Rio Grande Below Cochiti Dam, NM",1993
8/16/1993,1510,"Rio Grande Below Cochiti Dam, NM",1993
8/17/1993,1130,"Rio Grande Below Cochiti Dam, NM",1993
8/18/1993,753,"Rio Grande Below Cochiti Dam, NM",1993
8/19/1993,778,"Rio Grande Below Cochiti Dam, NM",1993
8/20/1993,832,"Rio Grande Below Cochiti Dam, NM",1993
8/21/1993,1110,"Rio Grande Below Cochiti Dam, NM",1993
8/22/1993,1220,"Rio Grande Below Cochiti Dam, NM",1993
8/23/1993,1320,"Rio Grande Below Cochiti Dam, NM",1993
8/24/1993,1390,"Rio Grande Below Cochiti Dam, NM",1993
8/25/1993,1290,"Rio Grande Below Cochiti Dam, NM",1993
8/26/1993,1230,"Rio Grande Below Cochiti Dam, NM",1993
8/27/1993,1250,"Rio Grande Below Cochiti Dam, NM",1993
8/28/1993,1340,"Rio Grande Below Cochiti Dam, NM",1993
8/29/1993,1250,"Rio Grande Below Cochiti Dam, NM",1993
8/30/1993,2180,"Rio Grande Below Cochiti Dam, NM",1993
8/31/1993,2570,"Rio Grande Below Cochiti Dam, NM",1993
9/1/1993,2420,"Rio Grande Below Cochiti Dam, NM",1993
9/2/1993,2520,"Rio Grande Below Cochiti Dam, NM",1993
9/3/1993,2590,"Rio Grande Below Cochiti Dam, NM",1993
9/4/1993,2350,"Rio Grande Below Cochiti Dam, NM",1993
9/5/1993,1760,"Rio Grande Below Cochiti Dam, NM",1993
9/6/1993,1560,"Rio Grande Below Cochiti Dam, NM",1993
9/7/1993,1420,"Rio Grande Below Cochiti Dam, NM",1993
9/8/1993,1320,"Rio Grande Below Cochiti Dam, NM",1993
9/9/1993,1210,"Rio Grande Below Cochiti Dam, NM",1993
9/10/1993,1090,"Rio Grande Below Cochiti Dam, NM",1993
9/11/1993,966,"Rio Grande Below Cochiti Dam, NM",1993
9/12/1993,767,"Rio Grande Below Cochiti Dam, NM",1993
9/13/1993,691,"Rio Grande Below Cochiti Dam, NM",1993
9/14/1993,1000,"Rio Grande Below Cochiti Dam, NM",1993
9/15/1993,1130,"Rio Grande Below Cochiti Dam, NM",1993
9/16/1993,1090,"Rio Grande Below Cochiti Dam, NM",1993
9/17/1993,866,"Rio Grande Below Cochiti Dam, NM",1993
9/18/1993,913,"Rio Grande Below Cochiti Dam, NM",1993
9/19/1993,1080,"Rio Grande Below Cochiti Dam, NM",1993
9/20/1993,983,"Rio Grande Below Cochiti Dam, NM",1993
9/21/1993,862,"Rio Grande Below Cochiti Dam, NM",1993
9/22/1993,786,"Rio Grande Below Cochiti Dam, NM",1993
9/23/1993,780,"Rio Grande Below Cochiti Dam, NM",1993
9/24/1993,776,"Rio Grande Below Cochiti Dam, NM",1993
9/25/1993,777,"Rio Grande Below Cochiti Dam, NM",1993
9/26/1993,765,"Rio Grande Below Cochiti Dam, NM",1993
9/27/1993,669,"Rio Grande Below Cochiti Dam, NM",1993
9/28/1993,573,"Rio Grande Below Cochiti Dam, NM",1993
9/29/1993,572,"Rio Grande Below Cochiti Dam, NM",1993
9/30/1993,571,"Rio Grande Below Cochiti Dam, NM",1993
10/1/1993,562,"Rio Grande Below Cochiti Dam, NM",1993
10/2/1993,580,"Rio Grande Below Cochiti Dam, NM",1993
10/3/1993,547,"Rio Grande Below Cochiti Dam, NM",1993
10/4/1993,545,"Rio Grande Below Cochiti Dam, NM",1993
10/5/1993,545,"Rio Grande Below Cochiti Dam, NM",1993
10/6/1993,599,"Rio Grande Below Cochiti Dam, NM",1993
10/7/1993,658,"Rio Grande Below Cochiti Dam, NM",1993
10/8/1993,709,"Rio Grande Below Cochiti Dam, NM",1993
10/9/1993,736,"Rio Grande Below Cochiti Dam, NM",1993
10/10/1993,734,"Rio Grande Below Cochiti Dam, NM",1993
10/11/1993,727,"Rio Grande Below Cochiti Dam, NM",1993
10/12/1993,731,"Rio Grande Below Cochiti Dam, NM",1993
10/13/1993,675,"Rio Grande Below Cochiti Dam, NM",1993
10/14/1993,641,"Rio Grande Below Cochiti Dam, NM",1993
10/15/1993,641,"Rio Grande Below Cochiti Dam, NM",1993
10/16/1993,637,"Rio Grande Below Cochiti Dam, NM",1993
10/17/1993,632,"Rio Grande Below Cochiti Dam, NM",1993
10/18/1993,632,"Rio Grande Below Cochiti Dam, NM",1993
10/19/1993,582,"Rio Grande Below Cochiti Dam, NM",1993
10/20/1993,520,"Rio Grande Below Cochiti Dam, NM",1993
10/21/1993,513,"Rio Grande Below Cochiti Dam, NM",1993
10/22/1993,511,"Rio Grande Below Cochiti Dam, NM",1993
10/23/1993,503,"Rio Grande Below Cochiti Dam, NM",1993
10/24/1993,503,"Rio Grande Below Cochiti Dam, NM",1993
10/25/1993,503,"Rio Grande Below Cochiti Dam, NM",1993
10/26/1993,485,"Rio Grande Below Cochiti Dam, NM",1993
10/27/1993,457,"Rio Grande Below Cochiti Dam, NM",1993
10/28/1993,477,"Rio Grande Below Cochiti Dam, NM",1993
10/29/1993,512,"Rio Grande Below Cochiti Dam, NM",1993
10/30/1993,607,"Rio Grande Below Cochiti Dam, NM",1993
10/31/1993,715,"Rio Grande Below Cochiti Dam, NM",1993
11/1/1993,600,"Rio Grande Below Cochiti Dam, NM",1993
11/2/1993,875,"Rio Grande Below Cochiti Dam, NM",1993
11/3/1993,1110,"Rio Grande Below Cochiti Dam, NM",1993
11/4/1993,980,"Rio Grande Below Cochiti Dam, NM",1993
11/5/1993,1120,"Rio Grande Below Cochiti Dam, NM",1993
11/6/1993,1180,"Rio Grande Below Cochiti Dam, NM",1993
11/7/1993,1200,"Rio Grande Below Cochiti Dam, NM",1993
11/8/1993,1100,"Rio Grande Below Cochiti Dam, NM",1993
11/9/1993,1060,"Rio Grande Below Cochiti Dam, NM",1993
11/10/1993,1070,"Rio Grande Below Cochiti Dam, NM",1993
11/11/1993,1010,"Rio Grande Below Cochiti Dam, NM",1993
11/12/1993,1100,"Rio Grande Below Cochiti Dam, NM",1993
11/13/1993,1200,"Rio Grande Below Cochiti Dam, NM",1993
11/14/1993,1130,"Rio Grande Below Cochiti Dam, NM",1993
11/15/1993,1060,"Rio Grande Below Cochiti Dam, NM",1993
11/16/1993,1180,"Rio Grande Below Cochiti Dam, NM",1993
11/17/1993,1200,"Rio Grande Below Cochiti Dam, NM",1993
11/18/1993,1120,"Rio Grande Below Cochiti Dam, NM",1993
11/19/1993,1080,"Rio Grande Below Cochiti Dam, NM",1993
11/20/1993,1080,"Rio Grande Below Cochiti Dam, NM",1993
11/21/1993,1090,"Rio Grande Below Cochiti Dam, NM",1993
11/22/1993,1090,"Rio Grande Below Cochiti Dam, NM",1993
11/23/1993,1150,"Rio Grande Below Cochiti Dam, NM",1993
11/24/1993,1240,"Rio Grande Below Cochiti Dam, NM",1993
11/25/1993,1270,"Rio Grande Below Cochiti Dam, NM",1993
11/26/1993,1270,"Rio Grande Below Cochiti Dam, NM",1993
11/27/1993,1250,"Rio Grande Below Cochiti Dam, NM",1993
11/28/1993,1050,"Rio Grande Below Cochiti Dam, NM",1993
11/29/1993,943,"Rio Grande Below Cochiti Dam, NM",1993
11/30/1993,1060,"Rio Grande Below Cochiti Dam, NM",1993
12/1/1993,1170,"Rio Grande Below Cochiti Dam, NM",1993
12/2/1993,1160,"Rio Grande Below Cochiti Dam, NM",1993
12/3/1993,1190,"Rio Grande Below Cochiti Dam, NM",1993
12/4/1993,1110,"Rio Grande Below Cochiti Dam, NM",1993
12/5/1993,1110,"Rio Grande Below Cochiti Dam, NM",1993
12/6/1993,1260,"Rio Grande Below Cochiti Dam, NM",1993
12/7/1993,1310,"Rio Grande Below Cochiti Dam, NM",1993
12/8/1993,1360,"Rio Grande Below Cochiti Dam, NM",1993
12/9/1993,1260,"Rio Grande Below Cochiti Dam, NM",1993
12/10/1993,1280,"Rio Grande Below Cochiti Dam, NM",1993
12/11/1993,1310,"Rio Grande Below Cochiti Dam, NM",1993
12/12/1993,1400,"Rio Grande Below Cochiti Dam, NM",1993
12/13/1993,1370,"Rio Grande Below Cochiti Dam, NM",1993
12/14/1993,1280,"Rio Grande Below Cochiti Dam, NM",1993
12/15/1993,1300,"Rio Grande Below Cochiti Dam, NM",1993
12/16/1993,1260,"Rio Grande Below Cochiti Dam, NM",1993
12/17/1993,1230,"Rio Grande Below Cochiti Dam, NM",1993
12/18/1993,1210,"Rio Grande Below Cochiti Dam, NM",1993
12/19/1993,1210,"Rio Grande Below Cochiti Dam, NM",1993
12/20/1993,1180,"Rio Grande Below Cochiti Dam, NM",1993
12/21/1993,1220,"Rio Grande Below Cochiti Dam, NM",1993
12/22/1993,1320,"Rio Grande Below Cochiti Dam, NM",1993
12/23/1993,1300,"Rio Grande Below Cochiti Dam, NM",1993
12/24/1993,1090,"Rio Grande Below Cochiti Dam, NM",1993
12/25/1993,925,"Rio Grande Below Cochiti Dam, NM",1993
12/26/1993,815,"Rio Grande Below Cochiti Dam, NM",1993
12/27/1993,726,"Rio Grande Below Cochiti Dam, NM",1993
12/28/1993,808,"Rio Grande Below Cochiti Dam, NM",1993
12/29/1993,878,"Rio Grande Below Cochiti Dam, NM",1993
12/30/1993,879,"Rio Grande Below Cochiti Dam, NM",1993
12/31/1993,879,"Rio Grande Below Cochiti Dam, NM",1993
1/1/1994,879,"Rio Grande Below Cochiti Dam, NM",1994
1/2/1994,906,"Rio Grande Below Cochiti Dam, NM",1994
1/3/1994,922,"Rio Grande Below Cochiti Dam, NM",1994
1/4/1994,908,"Rio Grande Below Cochiti Dam, NM",1994
1/5/1994,892,"Rio Grande Below Cochiti Dam, NM",1994
1/6/1994,868,"Rio Grande Below Cochiti Dam, NM",1994
1/7/1994,847,"Rio Grande Below Cochiti Dam, NM",1994
1/8/1994,847,"Rio Grande Below Cochiti Dam, NM",1994
1/9/1994,844,"Rio Grande Below Cochiti Dam, NM",1994
1/10/1994,857,"Rio Grande Below Cochiti Dam, NM",1994
1/11/1994,868,"Rio Grande Below Cochiti Dam, NM",1994
1/12/1994,868,"Rio Grande Below Cochiti Dam, NM",1994
1/13/1994,778,"Rio Grande Below Cochiti Dam, NM",1994
1/14/1994,733,"Rio Grande Below Cochiti Dam, NM",1994
1/15/1994,755,"Rio Grande Below Cochiti Dam, NM",1994
1/16/1994,755,"Rio Grande Below Cochiti Dam, NM",1994
1/17/1994,755,"Rio Grande Below Cochiti Dam, NM",1994
1/18/1994,812,"Rio Grande Below Cochiti Dam, NM",1994
1/19/1994,840,"Rio Grande Below Cochiti Dam, NM",1994
1/20/1994,828,"Rio Grande Below Cochiti Dam, NM",1994
1/21/1994,806,"Rio Grande Below Cochiti Dam, NM",1994
1/22/1994,800,"Rio Grande Below Cochiti Dam, NM",1994
1/23/1994,808,"Rio Grande Below Cochiti Dam, NM",1994
1/24/1994,816,"Rio Grande Below Cochiti Dam, NM",1994
1/25/1994,816,"Rio Grande Below Cochiti Dam, NM",1994
1/26/1994,815,"Rio Grande Below Cochiti Dam, NM",1994
1/27/1994,823,"Rio Grande Below Cochiti Dam, NM",1994
1/28/1994,826,"Rio Grande Below Cochiti Dam, NM",1994
1/29/1994,824,"Rio Grande Below Cochiti Dam, NM",1994
1/30/1994,825,"Rio Grande Below Cochiti Dam, NM",1994
1/31/1994,808,"Rio Grande Below Cochiti Dam, NM",1994
2/1/1994,755,"Rio Grande Below Cochiti Dam, NM",1994
2/2/1994,648,"Rio Grande Below Cochiti Dam, NM",1994
2/3/1994,621,"Rio Grande Below Cochiti Dam, NM",1994
2/4/1994,695,"Rio Grande Below Cochiti Dam, NM",1994
2/5/1994,861,"Rio Grande Below Cochiti Dam, NM",1994
2/6/1994,890,"Rio Grande Below Cochiti Dam, NM",1994
2/7/1994,730,"Rio Grande Below Cochiti Dam, NM",1994
2/8/1994,707,"Rio Grande Below Cochiti Dam, NM",1994
2/9/1994,748,"Rio Grande Below Cochiti Dam, NM",1994
2/10/1994,784,"Rio Grande Below Cochiti Dam, NM",1994
2/11/1994,838,"Rio Grande Below Cochiti Dam, NM",1994
2/12/1994,836,"Rio Grande Below Cochiti Dam, NM",1994
2/13/1994,808,"Rio Grande Below Cochiti Dam, NM",1994
2/14/1994,785,"Rio Grande Below Cochiti Dam, NM",1994
2/15/1994,777,"Rio Grande Below Cochiti Dam, NM",1994
2/16/1994,808,"Rio Grande Below Cochiti Dam, NM",1994
2/17/1994,870,"Rio Grande Below Cochiti Dam, NM",1994
2/18/1994,921,"Rio Grande Below Cochiti Dam, NM",1994
2/19/1994,933,"Rio Grande Below Cochiti Dam, NM",1994
2/20/1994,962,"Rio Grande Below Cochiti Dam, NM",1994
2/21/1994,1010,"Rio Grande Below Cochiti Dam, NM",1994
2/22/1994,922,"Rio Grande Below Cochiti Dam, NM",1994
2/23/1994,868,"Rio Grande Below Cochiti Dam, NM",1994
2/24/1994,868,"Rio Grande Below Cochiti Dam, NM",1994
2/25/1994,808,"Rio Grande Below Cochiti Dam, NM",1994
2/26/1994,775,"Rio Grande Below Cochiti Dam, NM",1994
2/27/1994,933,"Rio Grande Below Cochiti Dam, NM",1994
2/28/1994,950,"Rio Grande Below Cochiti Dam, NM",1994
3/1/1994,1120,"Rio Grande Below Cochiti Dam, NM",1994
3/2/1994,1190,"Rio Grande Below Cochiti Dam, NM",1994
3/3/1994,1230,"Rio Grande Below Cochiti Dam, NM",1994
3/4/1994,1360,"Rio Grande Below Cochiti Dam, NM",1994
3/5/1994,1380,"Rio Grande Below Cochiti Dam, NM",1994
3/6/1994,1370,"Rio Grande Below Cochiti Dam, NM",1994
3/7/1994,1500,"Rio Grande Below Cochiti Dam, NM",1994
3/8/1994,1700,"Rio Grande Below Cochiti Dam, NM",1994
3/9/1994,1810,"Rio Grande Below Cochiti Dam, NM",1994
3/10/1994,1670,"Rio Grande Below Cochiti Dam, NM",1994
3/11/1994,1400,"Rio Grande Below Cochiti Dam, NM",1994
3/12/1994,1410,"Rio Grande Below Cochiti Dam, NM",1994
3/13/1994,1130,"Rio Grande Below Cochiti Dam, NM",1994
3/14/1994,881,"Rio Grande Below Cochiti Dam, NM",1994
3/15/1994,906,"Rio Grande Below Cochiti Dam, NM",1994
3/16/1994,1150,"Rio Grande Below Cochiti Dam, NM",1994
3/17/1994,1330,"Rio Grande Below Cochiti Dam, NM",1994
3/18/1994,1370,"Rio Grande Below Cochiti Dam, NM",1994
3/19/1994,1410,"Rio Grande Below Cochiti Dam, NM",1994
3/20/1994,1540,"Rio Grande Below Cochiti Dam, NM",1994
3/21/1994,1670,"Rio Grande Below Cochiti Dam, NM",1994
3/22/1994,1800,"Rio Grande Below Cochiti Dam, NM",1994
3/23/1994,1740,"Rio Grande Below Cochiti Dam, NM",1994
3/24/1994,1710,"Rio Grande Below Cochiti Dam, NM",1994
3/25/1994,1690,"Rio Grande Below Cochiti Dam, NM",1994
3/26/1994,1580,"Rio Grande Below Cochiti Dam, NM",1994
3/27/1994,1440,"Rio Grande Below Cochiti Dam, NM",1994
3/28/1994,1370,"Rio Grande Below Cochiti Dam, NM",1994
3/29/1994,1370,"Rio Grande Below Cochiti Dam, NM",1994
3/30/1994,1540,"Rio Grande Below Cochiti Dam, NM",1994
3/31/1994,1580,"Rio Grande Below Cochiti Dam, NM",1994
4/1/1994,1770,"Rio Grande Below Cochiti Dam, NM",1994
4/2/1994,2130,"Rio Grande Below Cochiti Dam, NM",1994
4/3/1994,2200,"Rio Grande Below Cochiti Dam, NM",1994
4/4/1994,2160,"Rio Grande Below Cochiti Dam, NM",1994
4/5/1994,2260,"Rio Grande Below Cochiti Dam, NM",1994
4/6/1994,2500,"Rio Grande Below Cochiti Dam, NM",1994
4/7/1994,2580,"Rio Grande Below Cochiti Dam, NM",1994
