Date & Time,Flow (cfs),Location,Year,,,
10/20/1979,190,"Rio Grande at San Felipe, NM",1979,,,
10/21/1979,210,"Rio Grande at San Felipe, NM",1979,,,
10/22/1979,240,"Rio Grande at San Felipe, NM",1979,,,
10/23/1979,270,"Rio Grande at San Felipe, NM",1979,,,
10/24/1979,312,"Rio Grande at San Felipe, NM",1979,,,
10/25/1979,366,"Rio Grande at San Felipe, NM",1979,,,
10/26/1979,1090,"Rio Grande at San Felipe, NM",1979,,,
10/27/1979,1330,"Rio Grande at San Felipe, NM",1979,,,
10/28/1979,1320,"Rio Grande at San Felipe, NM",1979,,,
10/29/1979,1320,"Rio Grande at San Felipe, NM",1979,,,
10/30/1979,1300,"Rio Grande at San Felipe, NM",1979,,,
10/31/1979,1390,"Rio Grande at San Felipe, NM",1979,,,
11/1/1979,1460,"Rio Grande at San Felipe, NM",1979,,,
11/2/1979,1540,"Rio Grande at San Felipe, NM",1979,,,
11/3/1979,1600,"Rio Grande at San Felipe, NM",1979,,,
11/4/1979,1500,"Rio Grande at San Felipe, NM",1979,,,
11/5/1979,1610,"Rio Grande at San Felipe, NM",1979,,,
11/6/1979,1610,"Rio Grande at San Felipe, NM",1979,,,
11/7/1979,1610,"Rio Grande at San Felipe, NM",1979,,,
11/8/1979,1620,"Rio Grande at San Felipe, NM",1979,,,
11/9/1979,1710,"Rio Grande at San Felipe, NM",1979,,,
11/10/1979,1660,"Rio Grande at San Felipe, NM",1979,,,
11/11/1979,1890,"Rio Grande at San Felipe, NM",1979,,,
11/12/1979,1900,"Rio Grande at San Felipe, NM",1979,,,
11/13/1979,1730,"Rio Grande at San Felipe, NM",1979,,,
11/14/1979,1930,"Rio Grande at San Felipe, NM",1979,,,
11/15/1979,1820,"Rio Grande at San Felipe, NM",1979,,,
11/16/1979,1710,"Rio Grande at San Felipe, NM",1979,,,
11/17/1979,1690,"Rio Grande at San Felipe, NM",1979,,,
11/18/1979,1670,"Rio Grande at San Felipe, NM",1979,,,
11/19/1979,1620,"Rio Grande at San Felipe, NM",1979,,,
11/20/1979,1580,"Rio Grande at San Felipe, NM",1979,,,
11/21/1979,1580,"Rio Grande at San Felipe, NM",1979,,,
11/22/1979,1620,"Rio Grande at San Felipe, NM",1979,,,
11/23/1979,1620,"Rio Grande at San Felipe, NM",1979,,,
11/24/1979,1620,"Rio Grande at San Felipe, NM",1979,,,
11/25/1979,1610,"Rio Grande at San Felipe, NM",1979,,,
11/26/1979,1620,"Rio Grande at San Felipe, NM",1979,,,
11/27/1979,1650,"Rio Grande at San Felipe, NM",1979,,,
11/28/1979,1680,"Rio Grande at San Felipe, NM",1979,,,
11/29/1979,1660,"Rio Grande at San Felipe, NM",1979,,,
11/30/1979,1630,"Rio Grande at San Felipe, NM",1979,,,
12/1/1979,1620,"Rio Grande at San Felipe, NM",1979,,,
12/2/1979,1640,"Rio Grande at San Felipe, NM",1979,,,
12/3/1979,1660,"Rio Grande at San Felipe, NM",1979,,,
12/4/1979,1640,"Rio Grande at San Felipe, NM",1979,,,
12/5/1979,1650,"Rio Grande at San Felipe, NM",1979,,,
12/6/1979,1670,"Rio Grande at San Felipe, NM",1979,,,
12/7/1979,1670,"Rio Grande at San Felipe, NM",1979,,,
12/8/1979,1660,"Rio Grande at San Felipe, NM",1979,,,
12/9/1979,1660,"Rio Grande at San Felipe, NM",1979,,,
12/10/1979,1670,"Rio Grande at San Felipe, NM",1979,,,
12/11/1979,1670,"Rio Grande at San Felipe, NM",1979,,,
12/12/1979,1670,"Rio Grande at San Felipe, NM",1979,,,
12/13/1979,1670,"Rio Grande at San Felipe, NM",1979,,,
12/14/1979,1650,"Rio Grande at San Felipe, NM",1979,,,
12/15/1979,1660,"Rio Grande at San Felipe, NM",1979,,,
12/16/1979,1650,"Rio Grande at San Felipe, NM",1979,,,
12/17/1979,1650,"Rio Grande at San Felipe, NM",1979,,,
12/18/1979,1650,"Rio Grande at San Felipe, NM",1979,,,
12/19/1979,1650,"Rio Grande at San Felipe, NM",1979,,,
12/20/1979,1650,"Rio Grande at San Felipe, NM",1979,,,
12/21/1979,1640,"Rio Grande at San Felipe, NM",1979,,,
12/22/1979,1640,"Rio Grande at San Felipe, NM",1979,,,
12/23/1979,1640,"Rio Grande at San Felipe, NM",1979,,,
12/24/1979,1620,"Rio Grande at San Felipe, NM",1979,,,
12/25/1979,1620,"Rio Grande at San Felipe, NM",1979,,,
12/26/1979,1630,"Rio Grande at San Felipe, NM",1979,,,
12/27/1979,1580,"Rio Grande at San Felipe, NM",1979,,,
12/28/1979,1410,"Rio Grande at San Felipe, NM",1979,,,
12/29/1979,859,"Rio Grande at San Felipe, NM",1979,,,
12/30/1979,574,"Rio Grande at San Felipe, NM",1979,,,
12/31/1979,583,"Rio Grande at San Felipe, NM",1979,,,
1/1/1980,578,"Rio Grande at San Felipe, NM",1980,,,
1/2/1980,589,"Rio Grande at San Felipe, NM",1980,,,
1/3/1980,654,"Rio Grande at San Felipe, NM",1980,,,
1/4/1980,623,"Rio Grande at San Felipe, NM",1980,,,
1/5/1980,570,"Rio Grande at San Felipe, NM",1980,,,
1/6/1980,568,"Rio Grande at San Felipe, NM",1980,,,
1/7/1980,588,"Rio Grande at San Felipe, NM",1980,,,
1/8/1980,634,"Rio Grande at San Felipe, NM",1980,,,
1/9/1980,686,"Rio Grande at San Felipe, NM",1980,,,
1/10/1980,654,"Rio Grande at San Felipe, NM",1980,,,
1/11/1980,625,"Rio Grande at San Felipe, NM",1980,,,
1/12/1980,663,"Rio Grande at San Felipe, NM",1980,,,
1/13/1980,697,"Rio Grande at San Felipe, NM",1980,,,
1/14/1980,697,"Rio Grande at San Felipe, NM",1980,,,
1/15/1980,700,"Rio Grande at San Felipe, NM",1980,,,
1/16/1980,705,"Rio Grande at San Felipe, NM",1980,,,
1/17/1980,729,"Rio Grande at San Felipe, NM",1980,,,
1/18/1980,783,"Rio Grande at San Felipe, NM",1980,,,
1/19/1980,751,"Rio Grande at San Felipe, NM",1980,,,
1/20/1980,787,"Rio Grande at San Felipe, NM",1980,,,
1/21/1980,780,"Rio Grande at San Felipe, NM",1980,,,
1/22/1980,727,"Rio Grande at San Felipe, NM",1980,,,
1/23/1980,750,"Rio Grande at San Felipe, NM",1980,,,
1/24/1980,816,"Rio Grande at San Felipe, NM",1980,,,
1/25/1980,801,"Rio Grande at San Felipe, NM",1980,,,
1/26/1980,709,"Rio Grande at San Felipe, NM",1980,,,
1/27/1980,695,"Rio Grande at San Felipe, NM",1980,,,
1/28/1980,784,"Rio Grande at San Felipe, NM",1980,,,
1/29/1980,747,"Rio Grande at San Felipe, NM",1980,,,
1/30/1980,786,"Rio Grande at San Felipe, NM",1980,,,
1/31/1980,849,"Rio Grande at San Felipe, NM",1980,,,
2/1/1980,893,"Rio Grande at San Felipe, NM",1980,,,
2/2/1980,908,"Rio Grande at San Felipe, NM",1980,,,
2/3/1980,924,"Rio Grande at San Felipe, NM",1980,,,
2/4/1980,882,"Rio Grande at San Felipe, NM",1980,,,
2/5/1980,864,"Rio Grande at San Felipe, NM",1980,,,
2/6/1980,865,"Rio Grande at San Felipe, NM",1980,,,
2/7/1980,868,"Rio Grande at San Felipe, NM",1980,,,
2/8/1980,859,"Rio Grande at San Felipe, NM",1980,,,
2/9/1980,885,"Rio Grande at San Felipe, NM",1980,,,
2/10/1980,956,"Rio Grande at San Felipe, NM",1980,,,
2/11/1980,794,"Rio Grande at San Felipe, NM",1980,,,
2/12/1980,851,"Rio Grande at San Felipe, NM",1980,,,
2/13/1980,852,"Rio Grande at San Felipe, NM",1980,,,
2/14/1980,883,"Rio Grande at San Felipe, NM",1980,,,
2/15/1980,927,"Rio Grande at San Felipe, NM",1980,,,
2/16/1980,865,"Rio Grande at San Felipe, NM",1980,,,
2/17/1980,913,"Rio Grande at San Felipe, NM",1980,,,
2/18/1980,1010,"Rio Grande at San Felipe, NM",1980,,,
2/19/1980,979,"Rio Grande at San Felipe, NM",1980,,,
2/20/1980,942,"Rio Grande at San Felipe, NM",1980,,,
2/21/1980,1010,"Rio Grande at San Felipe, NM",1980,,,
2/22/1980,1020,"Rio Grande at San Felipe, NM",1980,,,
2/23/1980,1090,"Rio Grande at San Felipe, NM",1980,,,
2/24/1980,1040,"Rio Grande at San Felipe, NM",1980,,,
2/25/1980,883,"Rio Grande at San Felipe, NM",1980,,,
2/26/1980,1010,"Rio Grande at San Felipe, NM",1980,,,
2/27/1980,1280,"Rio Grande at San Felipe, NM",1980,,,
2/28/1980,1350,"Rio Grande at San Felipe, NM",1980,,,
2/29/1980,1240,"Rio Grande at San Felipe, NM",1980,,,
3/1/1980,1310,"Rio Grande at San Felipe, NM",1980,,,
3/2/1980,1330,"Rio Grande at San Felipe, NM",1980,,,
3/3/1980,1340,"Rio Grande at San Felipe, NM",1980,,,
3/4/1980,1300,"Rio Grande at San Felipe, NM",1980,,,
3/5/1980,1300,"Rio Grande at San Felipe, NM",1980,,,
3/6/1980,1270,"Rio Grande at San Felipe, NM",1980,,,
3/7/1980,1240,"Rio Grande at San Felipe, NM",1980,,,
3/8/1980,1140,"Rio Grande at San Felipe, NM",1980,,,
3/9/1980,863,"Rio Grande at San Felipe, NM",1980,,,
3/10/1980,741,"Rio Grande at San Felipe, NM",1980,,,
3/11/1980,913,"Rio Grande at San Felipe, NM",1980,,,
3/12/1980,934,"Rio Grande at San Felipe, NM",1980,,,
3/13/1980,840,"Rio Grande at San Felipe, NM",1980,,,
3/14/1980,768,"Rio Grande at San Felipe, NM",1980,,,
3/15/1980,923,"Rio Grande at San Felipe, NM",1980,,,
3/16/1980,740,"Rio Grande at San Felipe, NM",1980,,,
3/17/1980,750,"Rio Grande at San Felipe, NM",1980,,,
3/18/1980,800,"Rio Grande at San Felipe, NM",1980,,,
3/19/1980,950,"Rio Grande at San Felipe, NM",1980,,,
3/20/1980,900,"Rio Grande at San Felipe, NM",1980,,,
3/21/1980,850,"Rio Grande at San Felipe, NM",1980,,,
3/22/1980,900,"Rio Grande at San Felipe, NM",1980,,,
3/23/1980,950,"Rio Grande at San Felipe, NM",1980,,,
3/24/1980,1000,"Rio Grande at San Felipe, NM",1980,,,
3/25/1980,906,"Rio Grande at San Felipe, NM",1980,,,
3/26/1980,967,"Rio Grande at San Felipe, NM",1980,,,
3/27/1980,1020,"Rio Grande at San Felipe, NM",1980,,,
3/28/1980,853,"Rio Grande at San Felipe, NM",1980,,,
3/29/1980,752,"Rio Grande at San Felipe, NM",1980,,,
3/30/1980,1600,"Rio Grande at San Felipe, NM",1980,,,
3/31/1980,1120,"Rio Grande at San Felipe, NM",1980,,,
4/1/1980,1120,"Rio Grande at San Felipe, NM",1980,,,
4/2/1980,919,"Rio Grande at San Felipe, NM",1980,,,
4/3/1980,751,"Rio Grande at San Felipe, NM",1980,,,
4/4/1980,746,"Rio Grande at San Felipe, NM",1980,,,
4/5/1980,795,"Rio Grande at San Felipe, NM",1980,,,
4/6/1980,973,"Rio Grande at San Felipe, NM",1980,,,
4/7/1980,1040,"Rio Grande at San Felipe, NM",1980,,,
4/8/1980,1190,"Rio Grande at San Felipe, NM",1980,,,
4/9/1980,1310,"Rio Grande at San Felipe, NM",1980,,,
4/10/1980,1480,"Rio Grande at San Felipe, NM",1980,,,
4/11/1980,1750,"Rio Grande at San Felipe, NM",1980,,,
4/12/1980,2060,"Rio Grande at San Felipe, NM",1980,,,
4/13/1980,2100,"Rio Grande at San Felipe, NM",1980,,,
4/14/1980,1920,"Rio Grande at San Felipe, NM",1980,,,
4/15/1980,1560,"Rio Grande at San Felipe, NM",1980,,,
4/16/1980,1450,"Rio Grande at San Felipe, NM",1980,,,
4/17/1980,1790,"Rio Grande at San Felipe, NM",1980,,,
4/18/1980,2310,"Rio Grande at San Felipe, NM",1980,,,
4/19/1980,2330,"Rio Grande at San Felipe, NM",1980,,,
4/20/1980,2370,"Rio Grande at San Felipe, NM",1980,,,
4/21/1980,2580,"Rio Grande at San Felipe, NM",1980,,,
4/22/1980,2800,"Rio Grande at San Felipe, NM",1980,,,
4/23/1980,3010,"Rio Grande at San Felipe, NM",1980,,,
4/24/1980,3230,"Rio Grande at San Felipe, NM",1980,,,
4/25/1980,3480,"Rio Grande at San Felipe, NM",1980,,,
4/26/1980,3730,"Rio Grande at San Felipe, NM",1980,,,
4/27/1980,3780,"Rio Grande at San Felipe, NM",1980,,,
4/28/1980,4000,"Rio Grande at San Felipe, NM",1980,,,
4/29/1980,4360,"Rio Grande at San Felipe, NM",1980,,,
4/30/1980,4420,"Rio Grande at San Felipe, NM",1980,,,
5/1/1980,4450,"Rio Grande at San Felipe, NM",1980,,,
5/2/1980,4470,"Rio Grande at San Felipe, NM",1980,,,
5/3/1980,4480,"Rio Grande at San Felipe, NM",1980,,,
5/4/1980,4510,"Rio Grande at San Felipe, NM",1980,,,
5/5/1980,4550,"Rio Grande at San Felipe, NM",1980,,,
5/6/1980,5000,"Rio Grande at San Felipe, NM",1980,,,
5/7/1980,5400,"Rio Grande at San Felipe, NM",1980,,,
5/8/1980,5800,"Rio Grande at San Felipe, NM",1980,,,
5/9/1980,6000,"Rio Grande at San Felipe, NM",1980,,,
5/10/1980,6000,"Rio Grande at San Felipe, NM",1980,,,
5/11/1980,6200,"Rio Grande at San Felipe, NM",1980,,,
5/12/1980,6400,"Rio Grande at San Felipe, NM",1980,,,
5/13/1980,6300,"Rio Grande at San Felipe, NM",1980,,,
5/14/1980,6240,"Rio Grande at San Felipe, NM",1980,,,
5/15/1980,6280,"Rio Grande at San Felipe, NM",1980,,,
5/16/1980,6270,"Rio Grande at San Felipe, NM",1980,,,
5/17/1980,6210,"Rio Grande at San Felipe, NM",1980,,,
5/18/1980,6170,"Rio Grande at San Felipe, NM",1980,,,
5/19/1980,6140,"Rio Grande at San Felipe, NM",1980,,,
5/20/1980,6130,"Rio Grande at San Felipe, NM",1980,,,
5/21/1980,6160,"Rio Grande at San Felipe, NM",1980,,,
5/22/1980,6430,"Rio Grande at San Felipe, NM",1980,,,
5/23/1980,6790,"Rio Grande at San Felipe, NM",1980,,,
5/24/1980,6830,"Rio Grande at San Felipe, NM",1980,,,
5/25/1980,6910,"Rio Grande at San Felipe, NM",1980,,,
5/26/1980,6960,"Rio Grande at San Felipe, NM",1980,,,
5/27/1980,7020,"Rio Grande at San Felipe, NM",1980,,,
5/28/1980,7030,"Rio Grande at San Felipe, NM",1980,,,
5/29/1980,7000,"Rio Grande at San Felipe, NM",1980,,,
5/30/1980,6940,"Rio Grande at San Felipe, NM",1980,,,
5/31/1980,6810,"Rio Grande at San Felipe, NM",1980,,,
6/1/1980,6810,"Rio Grande at San Felipe, NM",1980,,,
6/2/1980,6750,"Rio Grande at San Felipe, NM",1980,,,
6/3/1980,6750,"Rio Grande at San Felipe, NM",1980,,,
6/4/1980,6650,"Rio Grande at San Felipe, NM",1980,,,
6/5/1980,6440,"Rio Grande at San Felipe, NM",1980,,,
6/6/1980,6410,"Rio Grande at San Felipe, NM",1980,,,
6/7/1980,6440,"Rio Grande at San Felipe, NM",1980,,,
6/8/1980,6470,"Rio Grande at San Felipe, NM",1980,,,
6/9/1980,6470,"Rio Grande at San Felipe, NM",1980,,,
6/10/1980,6500,"Rio Grande at San Felipe, NM",1980,,,
6/11/1980,6590,"Rio Grande at San Felipe, NM",1980,,,
6/12/1980,6620,"Rio Grande at San Felipe, NM",1980,,,
6/13/1980,6680,"Rio Grande at San Felipe, NM",1980,,,
6/14/1980,6720,"Rio Grande at San Felipe, NM",1980,,,
6/15/1980,6720,"Rio Grande at San Felipe, NM",1980,,,
6/16/1980,6680,"Rio Grande at San Felipe, NM",1980,,,
6/17/1980,6620,"Rio Grande at San Felipe, NM",1980,,,
6/18/1980,6560,"Rio Grande at San Felipe, NM",1980,,,
6/19/1980,6500,"Rio Grande at San Felipe, NM",1980,,,
6/20/1980,6440,"Rio Grande at San Felipe, NM",1980,,,
6/21/1980,6320,"Rio Grande at San Felipe, NM",1980,,,
6/22/1980,6230,"Rio Grande at San Felipe, NM",1980,,,
6/23/1980,6140,"Rio Grande at San Felipe, NM",1980,,,
6/24/1980,5790,"Rio Grande at San Felipe, NM",1980,,,
6/25/1980,5300,"Rio Grande at San Felipe, NM",1980,,,
6/26/1980,4770,"Rio Grande at San Felipe, NM",1980,,,
6/27/1980,4330,"Rio Grande at San Felipe, NM",1980,,,
6/28/1980,4110,"Rio Grande at San Felipe, NM",1980,,,
6/29/1980,4100,"Rio Grande at San Felipe, NM",1980,,,
6/30/1980,4120,"Rio Grande at San Felipe, NM",1980,,,
7/1/1980,4090,"Rio Grande at San Felipe, NM",1980,,,
7/2/1980,3830,"Rio Grande at San Felipe, NM",1980,,,
7/3/1980,3600,"Rio Grande at San Felipe, NM",1980,,,
7/4/1980,3590,"Rio Grande at San Felipe, NM",1980,,,
7/5/1980,3600,"Rio Grande at San Felipe, NM",1980,,,
7/6/1980,3590,"Rio Grande at San Felipe, NM",1980,,,
7/7/1980,3540,"Rio Grande at San Felipe, NM",1980,,,
7/8/1980,3370,"Rio Grande at San Felipe, NM",1980,,,
7/9/1980,2920,"Rio Grande at San Felipe, NM",1980,,,
7/10/1980,2600,"Rio Grande at San Felipe, NM",1980,,,
7/11/1980,2240,"Rio Grande at San Felipe, NM",1980,,,
7/12/1980,1800,"Rio Grande at San Felipe, NM",1980,,,
7/13/1980,1670,"Rio Grande at San Felipe, NM",1980,,,
7/14/1980,1300,"Rio Grande at San Felipe, NM",1980,,,
7/15/1980,1000,"Rio Grande at San Felipe, NM",1980,,,
7/16/1980,900,"Rio Grande at San Felipe, NM",1980,,,
7/17/1980,800,"Rio Grande at San Felipe, NM",1980,,,
7/18/1980,750,"Rio Grande at San Felipe, NM",1980,,,
7/19/1980,800,"Rio Grande at San Felipe, NM",1980,,,
7/20/1980,1000,"Rio Grande at San Felipe, NM",1980,,,
7/21/1980,1100,"Rio Grande at San Felipe, NM",1980,,,
7/22/1980,1150,"Rio Grande at San Felipe, NM",1980,,,
7/23/1980,1020,"Rio Grande at San Felipe, NM",1980,,,
7/24/1980,1120,"Rio Grande at San Felipe, NM",1980,,,
7/25/1980,1060,"Rio Grande at San Felipe, NM",1980,,,
7/26/1980,840,"Rio Grande at San Felipe, NM",1980,,,
7/27/1980,790,"Rio Grande at San Felipe, NM",1980,,,
7/28/1980,850,"Rio Grande at San Felipe, NM",1980,,,
7/29/1980,920,"Rio Grande at San Felipe, NM",1980,,,
7/30/1980,1050,"Rio Grande at San Felipe, NM",1980,,,
7/31/1980,1150,"Rio Grande at San Felipe, NM",1980,,,
8/1/1980,1150,"Rio Grande at San Felipe, NM",1980,,,
8/2/1980,1150,"Rio Grande at San Felipe, NM",1980,,,
8/3/1980,1100,"Rio Grande at San Felipe, NM",1980,,,
8/4/1980,1020,"Rio Grande at San Felipe, NM",1980,,,
8/5/1980,999,"Rio Grande at San Felipe, NM",1980,,,
8/6/1980,850,"Rio Grande at San Felipe, NM",1980,,,
8/7/1980,603,"Rio Grande at San Felipe, NM",1980,,,
8/8/1980,754,"Rio Grande at San Felipe, NM",1980,,,
8/9/1980,850,"Rio Grande at San Felipe, NM",1980,,,
8/10/1980,1000,"Rio Grande at San Felipe, NM",1980,,,
8/11/1980,950,"Rio Grande at San Felipe, NM",1980,,,
8/12/1980,800,"Rio Grande at San Felipe, NM",1980,,,
8/13/1980,800,"Rio Grande at San Felipe, NM",1980,,,
8/14/1980,850,"Rio Grande at San Felipe, NM",1980,,,
8/15/1980,950,"Rio Grande at San Felipe, NM",1980,,,
8/16/1980,650,"Rio Grande at San Felipe, NM",1980,,,
8/17/1980,450,"Rio Grande at San Felipe, NM",1980,,,
8/18/1980,387,"Rio Grande at San Felipe, NM",1980,,,
8/19/1980,319,"Rio Grande at San Felipe, NM",1980,,,
8/20/1980,306,"Rio Grande at San Felipe, NM",1980,,,
8/21/1980,217,"Rio Grande at San Felipe, NM",1980,,,
8/22/1980,212,"Rio Grande at San Felipe, NM",1980,,,
8/23/1980,212,"Rio Grande at San Felipe, NM",1980,,,
8/24/1980,210,"Rio Grande at San Felipe, NM",1980,,,
8/25/1980,190,"Rio Grande at San Felipe, NM",1980,,,
8/26/1980,240,"Rio Grande at San Felipe, NM",1980,,,
8/27/1980,349,"Rio Grande at San Felipe, NM",1980,,,
8/28/1980,1190,"Rio Grande at San Felipe, NM",1980,,,
8/29/1980,1040,"Rio Grande at San Felipe, NM",1980,,,
8/30/1980,1000,"Rio Grande at San Felipe, NM",1980,,,
8/31/1980,1030,"Rio Grande at San Felipe, NM",1980,,,
9/1/1980,974,"Rio Grande at San Felipe, NM",1980,,,
9/2/1980,900,"Rio Grande at San Felipe, NM",1980,,,
9/3/1980,745,"Rio Grande at San Felipe, NM",1980,,,
9/4/1980,787,"Rio Grande at San Felipe, NM",1980,,,
9/5/1980,788,"Rio Grande at San Felipe, NM",1980,,,
9/6/1980,793,"Rio Grande at San Felipe, NM",1980,,,
9/7/1980,772,"Rio Grande at San Felipe, NM",1980,,,
9/8/1980,730,"Rio Grande at San Felipe, NM",1980,,,
9/9/1980,784,"Rio Grande at San Felipe, NM",1980,,,
9/10/1980,515,"Rio Grande at San Felipe, NM",1980,,,
9/11/1980,613,"Rio Grande at San Felipe, NM",1980,,,
9/12/1980,398,"Rio Grande at San Felipe, NM",1980,,,
9/13/1980,462,"Rio Grande at San Felipe, NM",1980,,,
9/14/1980,455,"Rio Grande at San Felipe, NM",1980,,,
9/15/1980,316,"Rio Grande at San Felipe, NM",1980,,,
9/16/1980,331,"Rio Grande at San Felipe, NM",1980,,,
9/17/1980,392,"Rio Grande at San Felipe, NM",1980,,,
9/18/1980,313,"Rio Grande at San Felipe, NM",1980,,,
9/19/1980,263,"Rio Grande at San Felipe, NM",1980,,,
9/20/1980,249,"Rio Grande at San Felipe, NM",1980,,,
9/21/1980,217,"Rio Grande at San Felipe, NM",1980,,,
9/22/1980,212,"Rio Grande at San Felipe, NM",1980,,,
9/23/1980,200,"Rio Grande at San Felipe, NM",1980,,,
9/24/1980,198,"Rio Grande at San Felipe, NM",1980,,,
9/25/1980,225,"Rio Grande at San Felipe, NM",1980,,,
9/26/1980,273,"Rio Grande at San Felipe, NM",1980,,,
9/27/1980,443,"Rio Grande at San Felipe, NM",1980,,,
9/28/1980,375,"Rio Grande at San Felipe, NM",1980,,,
9/29/1980,408,"Rio Grande at San Felipe, NM",1980,,,
9/30/1980,410,"Rio Grande at San Felipe, NM",1980,,,
10/1/1980,392,"Rio Grande at San Felipe, NM",1980,,,
10/2/1980,553,"Rio Grande at San Felipe, NM",1980,,,
10/3/1980,780,"Rio Grande at San Felipe, NM",1980,,,
10/4/1980,719,"Rio Grande at San Felipe, NM",1980,,,
10/5/1980,713,"Rio Grande at San Felipe, NM",1980,,,
10/6/1980,715,"Rio Grande at San Felipe, NM",1980,,,
10/7/1980,720,"Rio Grande at San Felipe, NM",1980,,,
10/8/1980,680,"Rio Grande at San Felipe, NM",1980,,,
10/9/1980,544,"Rio Grande at San Felipe, NM",1980,,,
10/10/1980,498,"Rio Grande at San Felipe, NM",1980,,,
10/11/1980,398,"Rio Grande at San Felipe, NM",1980,,,
10/12/1980,460,"Rio Grande at San Felipe, NM",1980,,,
10/13/1980,312,"Rio Grande at San Felipe, NM",1980,,,
10/14/1980,224,"Rio Grande at San Felipe, NM",1980,,,
10/15/1980,287,"Rio Grande at San Felipe, NM",1980,,,
10/16/1980,320,"Rio Grande at San Felipe, NM",1980,,,
10/17/1980,332,"Rio Grande at San Felipe, NM",1980,,,
10/18/1980,361,"Rio Grande at San Felipe, NM",1980,,,
10/19/1980,317,"Rio Grande at San Felipe, NM",1980,,,
10/20/1980,298,"Rio Grande at San Felipe, NM",1980,,,
10/21/1980,248,"Rio Grande at San Felipe, NM",1980,,,
10/22/1980,303,"Rio Grande at San Felipe, NM",1980,,,
10/23/1980,305,"Rio Grande at San Felipe, NM",1980,,,
10/24/1980,308,"Rio Grande at San Felipe, NM",1980,,,
10/25/1980,315,"Rio Grande at San Felipe, NM",1980,,,
10/26/1980,309,"Rio Grande at San Felipe, NM",1980,,,
10/27/1980,290,"Rio Grande at San Felipe, NM",1980,,,
10/28/1980,295,"Rio Grande at San Felipe, NM",1980,,,
10/29/1980,324,"Rio Grande at San Felipe, NM",1980,,,
10/30/1980,394,"Rio Grande at San Felipe, NM",1980,,,
10/31/1980,365,"Rio Grande at San Felipe, NM",1980,,,
11/1/1980,406,"Rio Grande at San Felipe, NM",1980,,,
11/2/1980,534,"Rio Grande at San Felipe, NM",1980,,,
11/3/1980,904,"Rio Grande at San Felipe, NM",1980,,,
11/4/1980,1260,"Rio Grande at San Felipe, NM",1980,,,
11/5/1980,1310,"Rio Grande at San Felipe, NM",1980,,,
11/6/1980,1330,"Rio Grande at San Felipe, NM",1980,,,
11/7/1980,1340,"Rio Grande at San Felipe, NM",1980,,,
11/8/1980,1270,"Rio Grande at San Felipe, NM",1980,,,
11/9/1980,1220,"Rio Grande at San Felipe, NM",1980,,,
11/10/1980,1270,"Rio Grande at San Felipe, NM",1980,,,
11/11/1980,1380,"Rio Grande at San Felipe, NM",1980,,,
11/12/1980,1380,"Rio Grande at San Felipe, NM",1980,,,
11/13/1980,1340,"Rio Grande at San Felipe, NM",1980,,,
11/14/1980,1360,"Rio Grande at San Felipe, NM",1980,,,
11/15/1980,1370,"Rio Grande at San Felipe, NM",1980,,,
11/16/1980,1380,"Rio Grande at San Felipe, NM",1980,,,
11/17/1980,1410,"Rio Grande at San Felipe, NM",1980,,,
11/18/1980,1390,"Rio Grande at San Felipe, NM",1980,,,
11/19/1980,1410,"Rio Grande at San Felipe, NM",1980,,,
11/20/1980,1420,"Rio Grande at San Felipe, NM",1980,,,
11/21/1980,1450,"Rio Grande at San Felipe, NM",1980,,,
11/22/1980,1470,"Rio Grande at San Felipe, NM",1980,,,
11/23/1980,1470,"Rio Grande at San Felipe, NM",1980,,,
11/24/1980,1450,"Rio Grande at San Felipe, NM",1980,,,
11/25/1980,1440,"Rio Grande at San Felipe, NM",1980,,,
11/26/1980,1450,"Rio Grande at San Felipe, NM",1980,,,
11/27/1980,1480,"Rio Grande at San Felipe, NM",1980,,,
11/28/1980,1470,"Rio Grande at San Felipe, NM",1980,,,
11/29/1980,1460,"Rio Grande at San Felipe, NM",1980,,,
11/30/1980,1480,"Rio Grande at San Felipe, NM",1980,,,
12/1/1980,1510,"Rio Grande at San Felipe, NM",1980,,,
12/2/1980,1540,"Rio Grande at San Felipe, NM",1980,,,
12/3/1980,1540,"Rio Grande at San Felipe, NM",1980,,,
